Platform,Segment,Type,Keyword,Country,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date,Branded,Local,Navigational,Informational,Commercial,Transactional
Crowdstrike,Informational + Branded,Gain,microsoft crowdstrike,US,"AI Overview, Thumbnail, People also ask, Video preview",3200,60,4.86,194,1361,1167,0,6,2,4,,https://www.crowdstrike.com/en-us/compare/crowdstrike-vs-microsoft-defender/,,https://www.crowdstrike.com/en-us/blog/crowdstrike-detects-blocks-sharepoint-zero-day-exploitation/,2025-01-28 10:53:47,2025-07-25 10:21:12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Gain,crowdstrike earnings,US,"People also ask, Sitelinks, Top stories, Thumbnail, Video preview",2200,36,0.22,700,1258,559,0,2,1,1,,https://ir.crowdstrike.com/financial-information/quarterly-results,,https://ir.crowdstrike.com/financial-information/quarterly-results,2025-01-28 15:36:10,2025-07-27 8:46:17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Gain,crowdstrike microsoft,US,"AI Overview, Thumbnail, People also ask, Video preview",1400,37,0.74,134,652,518,0,4,1,3,,https://www.crowdstrike.com/en-us/compare/crowdstrike-vs-microsoft-defender/,AI Overview,https://www.crowdstrike.com/en-us/blog/crowdstrike-and-microsoft-unite-to-deconflict-cyber-threat-attribution/,2025-01-27 5:42:26,2025-07-26 17:13:24,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Gain,crowdstrike stock price,US,"Top stories, Thumbnail, Knowledge panel, People also ask, Sitelinks, Video preview",28000,16,0.73,488,954,466,0,8,5,3,,https://ir.crowdstrike.com/stock-information/stock-quote-chart,,https://ir.crowdstrike.com/stock-information/stock-quote-chart,2025-01-29 15:31:54,2025-07-29 9:29:31,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Gain,crowdstrike outage,US,"People also ask, Video preview",77000,72,0.37,319,780,460,0,18,14,4,,https://www.crowdstrike.com/en-us/blog/to-our-customers-and-partners/,,https://www.crowdstrike.com/en-us/blog/to-our-customers-and-partners/,2025-01-29 23:12:55,2025-07-28 0:17:18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Gain,crowdstrike news,US,"Top stories, Thumbnail, People also ask, Sitelinks, Video preview",4100,37,0.42,1202,1578,376,0,2,1,1,,https://www.crowdstrike.com/en-us/news/,Top stories,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-named-leader-and-fast-mover-2025-gigaom-radar-0,2025-01-29 12:32:48,2025-07-23 23:08:59,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Gain,what does crowdstrike do,US,"Sitelinks, People also ask, Video preview",2800,40,2.67,575,913,338,0,4,1,3,,https://www.crowdstrike.com/en-us/,,https://www.crowdstrike.com/en-us/,2025-01-29 15:03:42,2025-07-29 0:28:04,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Gain,crowdstrke,US,"Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel, Video preview",200,55,1.81,10,196,187,0,2,1,1,,https://www.crowdstrike.com/en-us/,,https://www.crowdstrike.com/en-us/,2025-01-28 22:59:03,2025-07-01 23:02:29,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike competitors,US,"Top ads, Paid sitelinks, People also ask, Sitelinks, Discussions and forums, Video preview, Bottom ads",6000,2,8.15,2461,960,-1500,0,1,2,-1,,https://www.crowdstrike.com/en-us/compare/,,https://www.crowdstrike.com/en-us/compare/,2025-01-29 17:15:38,2025-07-26 0:22:22,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike pricing,US,"Sitelinks, People also ask",2200,1,9.49,1399,1141,-258,0,1,1,,,https://www.crowdstrike.com/en-us/products/,,https://www.crowdstrike.com/en-us/pricing/,2025-01-28 22:08:36,2025-07-13 1:33:17,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike breach,US,"People also ask, Sitelinks, Video preview",350,17,0.4,187,64,-122,0,1,3,-2,,https://www.crowdstrike.com/en-us/services/experienced-a-breach/,,https://www.crowdstrike.com/en-us/services/experienced-a-breach/,2025-01-15 19:47:58,2025-06-29 3:05:51,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike holdings,US,"People also ask, Sitelinks, Top stories, Thumbnail",800,57,0.85,204,84,-120,0,1,2,-1,,https://www.crowdstrike.com/en-us/,,https://www.crowdstrike.com/en-us/,2025-01-24 20:02:29,2025-07-28 7:59:56,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike cost,US,"People also ask, Sitelinks, Video preview",600,1,6.41,284,174,-110,0,1,2,-1,,https://www.crowdstrike.com/en-us/products/,,https://www.crowdstrike.com/en-us/pricing/,2025-01-27 10:24:21,2025-07-14 16:05:20,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Crowdstrike,Informational + Branded,Loss,what is crowdstrike software,US,"Featured snippet, People also ask, Sitelinks, Video preview",200,21,4.09,93,21,-72,0,1,3,-2,,https://www.crowdstrike.com/en-us/,,https://www.crowdstrike.com/en-us/,2025-01-10 10:16:41,2025-07-04 6:03:05,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike falcon sensor,US,"People also ask, Sitelinks, Video preview",3300,36,5.31,975,907,-67,0,1,1,,,https://www.crowdstrike.com/products/trials/try-falcon-prevent/?from=cisco-ios-data-connector,,https://www.crowdstrike.com/en-us/products/trials/try-falcon/,2025-01-29 15:15:54,2025-07-28 13:45:10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike software,US,"Sitelinks, People also ask, Video preview",600,53,7.37,276,214,-62,0,1,1,,,https://www.crowdstrike.com/en-us/,,https://www.crowdstrike.com/en-us/,2025-01-26 5:35:49,2025-07-28 5:28:54,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike customers,US,"People also ask, Sitelinks",300,3,0.09,160,100,-61,0,1,2,-1,,https://www.crowdstrike.com/en-us/resources/customer-stories/,,https://www.crowdstrike.com/en-us/resources/customer-stories/,2025-01-22 15:48:15,2025-07-21 18:50:21,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Branded,Loss,crowdstrike headquarters,US,"People also ask, Knowledge panel, Sitelinks, Video preview",1000,9,0.05,144,84,-60,0,4,6,-2,,https://www.crowdstrike.com/en-us/blog/crowdstrike-changes-principal-executive-office-to-austin-texas/,,https://www.crowdstrike.com/en-us/blog/crowdstrike-changes-principal-executive-office-to-austin-texas/,2025-01-29 21:52:33,2025-07-28 1:03:45,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,how to access the dark web,US,"People also ask, Sitelinks, Top stories, Thumbnail, Discussions and forums, Video preview",6700,47,0.42,0,3598,3598,0,39,1,38,,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/dark-web/,,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/dark-web/,2025-01-29 2:44:45,2025-07-29 1:48:52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,how to access dark web,US,"Sitelinks, People also ask, Discussions and forums, Video preview, Top stories, Thumbnail",2500,43,0.29,0,1863,1863,0,26,1,25,,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/dark-web/,,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/dark-web/,2025-01-29 14:52:27,2025-07-28 23:14:41,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,penetration testing services,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Videos, Top stories",3800,15,0.4,44,1529,1485,0,15,1,14,,https://www.crowdstrike.com/en-us/services/prepare/penetration-testing-exercise/,AI Overview,https://www.crowdstrike.com/en-us/services/prepare/penetration-testing-exercise/,2025-01-29 9:35:21,2025-07-28 22:05:49,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
Crowdstrike,Informational + Non Branded,Gain,deep web vs dark web,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview, Top stories",2000,9,0.1,0,1174,1174,0,7,1,6,,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/dark-web-vs-deep-web/,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/dark-web-vs-deep-web/,2025-01-27 7:55:33,2025-07-09 10:44:14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,endpoint protection,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview, Knowledge panel",4500,35,11.97,312,906,594,0,3,2,1,,https://www.crowdstrike.com/en-us/cybersecurity-101/endpoint-security/,,https://www.crowdstrike.com/en-us/cybersecurity-101/endpoint-security/,2025-01-29 0:07:18,2025-07-29 11:45:58,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,crwd earnings,US,"People also ask, Sitelinks, Video preview",2500,26,0.16,313,1009,696,0,4,1,3,,https://ir.crowdstrike.com/financial-information/quarterly-results,,https://ir.crowdstrike.com/financial-information/quarterly-results,2025-01-29 14:30:13,2025-07-26 19:42:09,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,cyber threat intelligence,US,"AI Overview, Thumbnail, People also ask, Top stories, Video preview",3800,37,5.53,289,895,606,0,3,1,2,,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/,2025-01-29 9:53:52,2025-07-29 8:58:00,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,mxdr,US,"AI Overview, Thumbnail, People also ask, Top stories, Discussions and forums, Video preview",600,1,9,130,617,487,0,1,1,,,https://www.crowdstrike.com/en-us/cybersecurity-101/managed-security/managed-extended-detection-and-reponse-mxdr/,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/managed-security/managed-extended-detection-and-reponse-mxdr/,2025-01-27 17:24:33,2025-07-26 5:20:39,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,endpoint management,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Top stories, Video preview",3400,19,23.1,232,719,486,0,3,1,2,,https://www.crowdstrike.com/en-us/cybersecurity-101/endpoint-security/endpoint-management/,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/endpoint-security/endpoint-management/,2025-01-29 8:50:31,2025-07-28 14:54:36,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Gain,managed detection and response,US,"Top ads, AI Overview, Thumbnail, People also ask, Sitelinks, Top stories, Video preview, Bottom ads, Paid sitelinks",3500,38,26.57,1266,1744,477,233,1,2,-1,,https://www.crowdstrike.com/en-us/cybersecurity-101/managed-security/managed-detection-and-response-mdr/,,https://www.crowdstrike.com/en-us/cybersecurity-101/managed-security/managed-detection-and-response-mdr/,2025-01-28 10:13:37,2025-07-29 6:38:21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,edr,US,"AI Overview, Thumbnail, Top ads, Paid sitelinks, Sitelinks, People also ask, Top stories, Video preview, Bottom ads",21000,55,1.86,9548,1,-9547,0,1,7,-6,,https://www.crowdstrike.com/en-us/cybersecurity-101/endpoint-security/endpoint-detection-and-response-edr/,,https://www.crowdstrike.com/en-us/cybersecurity-101/endpoint-security/endpoint-detection-and-response-edr/,2025-01-29 10:12:54,2025-07-25 8:15:47,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,zero trust,US,"AI Overview, Thumbnail, People also ask, Top stories, Video preview, Sitelinks",13000,79,5.4,3432,771,-2661,0,1,1,,Featured snippet,https://www.crowdstrike.com/en-us/cybersecurity-101/zero-trust-security/,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/zero-trust-security/,2025-01-29 11:45:12,2025-07-28 20:34:26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,adfs,US,"AI Overview, Thumbnail, Sitelinks, People also ask, Top stories, Video preview, Knowledge panel",4700,9,2.72,2163,0,-2163,0,1,1,,Featured snippet,https://www.crowdstrike.com/en-us/cybersecurity-101/identity-protection/active-directory-federation-service-adfs/,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/identity-protection/active-directory-federation-service-adfs/,2025-01-28 8:17:35,2025-07-28 23:37:43,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,hashing,US,"AI Overview, Thumbnail, Sitelinks, People also ask, Top stories, Video preview, Knowledge panel",6200,40,0.08,2079,192,-1887,0,1,1,,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/data-protection/data-hashing/,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/data-protection/data-hashing/,2025-01-28 11:56:51,2025-07-28 0:02:59,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,cloud security tips,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Discussions and forums, Video preview",40000,12,0.64,5246,3377,-1869,0,4,1,3,,https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/cloud-security-best-practices/,AI Overview,https://www.crowdstrike.com/en-us/cybersecurity-101/cloud-security/cloud-security-best-practices/,2025-01-13 6:06:42,2025-07-29 1:58:18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,osint,US,"People also ask, Sitelinks, Top stories, Thumbnail, Video preview, Knowledge panel",52000,40,1.29,1055,1,-1054,0,5,16,-11,,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/open-source-intelligence-osint/,,https://www.crowdstrike.com/en-us/cybersecurity-101/threat-intelligence/open-source-intelligence-osint/,2025-01-29 12:26:33,2025-07-28 14:07:12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,zeus trojan,US,"Sitelinks, Knowledge panel",1200,12,1.03,969,107,-863,0,1,2,-1,,https://www.crowdstrike.com/en-us/cybersecurity-101/malware/zeus-malware/,,https://www.crowdstrike.com/en-us/cybersecurity-101/malware/zeus-malware/,2025-01-29 21:45:08,2025-07-21 3:34:03,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,mdr,US,"AI Overview, Thumbnail, People also ask, Discussions and forums, Video preview, Bottom ads, Paid sitelinks",17000,53,11.78,936,126,-811,0,1,11,-10,,https://www.crowdstrike.com/en-us/cybersecurity-101/managed-security/managed-detection-and-response-mdr/,,https://www.crowdstrike.com/en-us/cybersecurity-101/managed-security/managed-detection-and-response-mdr/,2025-01-29 12:21:17,2025-07-29 8:18:07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,mdr security,US,"AI Overview, Thumbnail, People also ask, Video preview",3300,15,0.99,1191,477,-714,0,1,3,-2,,https://www.crowdstrike.com/en-us/cybersecurity-101/managed-security/managed-detection-and-response-mdr/,,https://www.crowdstrike.com/en-us/cybersecurity-101/managed-security/managed-detection-and-response-mdr/,2025-01-24 0:11:43,2025-07-29 4:08:33,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Informational + Non Branded,Loss,edr solution,US,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",2900,45,1.54,1047,423,-624,0,1,2,-1,,https://www.crowdstrike.com/en-us/cybersecurity-101/endpoint-security/endpoint-detection-and-response-edr/,People also ask,https://www.crowdstrike.com/en-us/cybersecurity-101/endpoint-security/edr-vs-mdr-vs-xdr/,2025-01-26 20:03:34,2025-07-28 15:20:54,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowdstrike free trial,US,"Sitelinks, People also ask, Video preview",80,0,9.16,33,60,27,0,1,1,,,https://www.crowdstrike.com/en-us/free-trial-guide/,,https://www.crowdstrike.com/en-us/free-trial-guide/start-and-install/,2025-01-21 4:09:56,2025-07-04 14:29:29,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
Crowdstrike,Navigational + Branded,Gain,crowdstrike store,US,"Sitelinks, Video preview, Thumbnail",80,0,3.02,36,50,14,0,1,1,,,https://marketplace.crowdstrike.com/,,https://marketplace.crowdstrike.com/,2025-01-17 22:26:40,2025-07-02 0:13:48,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowdstrike investor relations,US,"Sitelinks, Video preview",80,52,,32,44,12,0,1,1,,,https://ir.crowdstrike.com/,,https://ir.crowdstrike.com/,2025-01-13 9:32:35,2025-07-23 18:35:36,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowdstrike falcon sensor download,US,"People also ask, Sitelinks, Video preview",50,1,4.34,20,29,8,0,2,1,1,,https://www.crowdstrike.com/tech-hub/endpoint-security/installing-falcon-sensor-for-linux/,,https://falcon.crowdstrike.com/hosts/sensor-downloads,2025-01-17 12:54:21,2025-07-07 2:46:08,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowdstrike windows sensor download,US,"People also ask, Video preview, Sitelinks",10,0,4.15,3,8,5,0,4,1,3,,https://www.crowdstrike.com/en-us/resources/videos/how-to-install-falcon-sensor/,,https://falcon.crowdstrike.com/hosts/sensor-downloads,2025-01-09 23:50:58,2025-07-28 19:22:01,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowdstrike login,US,"Sitelinks, Video preview",90,18,3.09,59,64,5,0,1,1,,,https://falcon.crowdstrike.com/,,https://falcon.crowdstrike.com/,2025-01-14 9:40:08,2025-07-27 0:13:02,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowdstrike agent download,US,"People also ask, Sitelinks, Video preview",10,2,,3,8,5,0,4,1,3,,https://www.crowdstrike.com/tech-hub/endpoint-security/installing-falcon-sensor-for-linux/,,https://www.crowdstrike.com/en-us/resources/videos/how-to-install-falcon-sensor/,2025-01-26 0:11:21,2025-07-20 7:01:41,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowdstrike support,US,"Discussions and forums, People also ask, Knowledge panel, Sitelinks, Video preview",70,58,2.02,49,52,4,0,1,1,,,https://www.crowdstrike.com/en-us/contact-us/,,https://supportportal.crowdstrike.com/s/get-help,2025-01-10 13:21:31,2025-07-29 2:47:22,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowdstrike falcon login,US,"Sitelinks, Video preview",20,1,,13,16,2,0,1,1,,,https://falcon.crowdstrike.com/,,https://falcon.crowdstrike.com/,2025-01-19 20:39:24,2025-07-12 9:37:22,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Gain,crowd login,US,Sitelinks,30,5,,0,2,2,0,19,6,13,,https://falcon.us-2.crowdstrike.com/,,https://crowdcard.crowdstrike.com/,2025-01-22 18:52:56,2025-07-11 21:25:56,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Loss,crowder store,US,"Sitelinks, Local pack, Thumbnail, People also ask, Video preview",10,25,1.62,0,0,0,0,52,70,-18,,https://www.crowdstrike.com/en-us/,,https://www.crowdstrike.com/en-us/,2025-01-21 9:35:36,2025-07-02 17:48:15,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
Crowdstrike,Navigational + Branded,Loss,crowdstrike.com,US,"Sitelinks, People also ask, Video preview",30,65,,32,32,0,0,1,1,,,https://www.crowdstrike.com/en-us/,,https://www.crowdstrike.com/en-us/,2025-01-26 7:10:13,2025-07-11 21:01:54,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Loss,best crowd management employee login,US,"Sitelinks, Video preview",150,21,,0,0,0,0,38,48,-10,,https://www.crowdstrike.com/en-us/careers/,,https://www.crowdstrike.com/en-us/careers/,2025-01-29 23:26:36,2025-07-13 20:37:16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Loss,design crowd login,US,,70,35,16.4,0,,,,32,,Lost,,https://www.crowdstrike.com/en-us/careers/,,,2025-01-11 14:20:25,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Loss,crowd chat,US,"Sitelinks, Knowledge panel, Video preview",10,5,,0,0,0,0,21,31,-10,,https://www.crowdstrike.com/en-us/careers/,,https://www.crowdstrike.com/en-us/careers/,2025-01-28 4:24:26,2025-07-13 17:59:58,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
Crowdstrike,Navigational + Branded,Loss,crowdstrike console,US,"Sitelinks, People also ask, Video preview",40,21,2.53,21,21,0,0,1,1,,,https://falcon.crowdstrike.com/,,https://falcon.crowdstrike.com/,2025-01-25 12:21:24,2025-07-11 21:57:52,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
